vacancy_id,vacancy_name,url,source,salary_from,salary_to,currency,location,company,skill_set,description,publication_date 
39386972,Программист Java на удаленную работу,https://hh.ru/vacancy/39386972,HH,90000,120000,RUR,Краснодар,Кортекс,"['spring', 'sql', 'hibernate']","Требования:  Высшее техническое образование; Опыт разработки с использованием Java Опыт работы с Java 8, SQL, Spring Boot, Hibernate, Maven Понимание основ ООП Опыт работы с GIT  Условия:  Интересные проекты Дружный коллектив График работы 5/2 Белая зарплата ",2020-10-13
34731565,Программист Java,https://hh.ru/vacancy/34731565,HH,40000,110000,RUR,Санкт-Петербург,"ЭВРИКА, Санкт-Петербург","['spring', 'sql', 'postgresql', 'jpa']","Наш проект представляет собой систему электронного документооборота (СЭДО). Основой СЭДО является система управления контентом Alfresco. Чем предстоит заниматься:  решением интересных, нетривиальных задач и развитием архитектуры проекта; реализовывать сложную бизнес логику; fullstack разработкой продуктов компании.  Что мы ждем от кандидата:  опыт коммерческой разработки программного обеспечения на Java 8 от 1 года; опыт работы с фреймворком Spring (Core, MVC, Data); опыт работы с одной из СУБД (MS SQL, PostgreSQL и т.д.), знание SQL; понимание принципов JPA и опыт их применения; умение разбираться в чужом коде и улучшать его по мере необходимости; умение писать чистый, самодокументированный код.  Преимуществом будет опыт работы с:  JavaScript; ExtJS; Alfresco ECM.  Мы предлагаем:  соц. пакет, оформление по ТК РФ, официальная заработная плата; бесплатное питание; кофе, чай, конфеты и фрукты; после испытательного срока: ДМС со стоматологией, корпоративные скидки на фитнес, обучение; гибкое начало рабочего дня; офис в пешеходной доступности от метро Московские ворота. ",2020-10-13
39822787,Java-разработчик,https://hh.ru/vacancy/39822787,HH,100000,100000,RUR,Краснодар,Синякин Виктор Владимирович,['sql'],"Требуется уже сформировавшийся, готовый к выполнению задач разработчик. Обязанности: Разработка/поддержка:•ПО для GSM оборудования (gsm пулы, goip, симбанки)•Многопоточного клиент-серверного приложения•Высоконагруженного серверного приложения•Реализация шлюзов платежных систем•Программного обеспечения для проксирования http/https запросов Требования: •Опыт разработки на Java.•Знание SQL, хорошее понимание работы СУБД•Хорошее знание Java Core•Хорошая алгоритмическая подготовка•Понимание принципов проектирования приложений Что даём: •Зарплату 100 000₽ по итогам собеседования•Участие в крутых проектах•Дружный молодой коллектив.•Постоянное проведение совместных увеселительных мероприятий•Никаких обязательных с 9 до 18. График полностью оговариваемый. в том числе, студент или далеко проживаешь - без проблем, первое время несколько чаще, далее, когда включишься в работу, появление в офисе только по мере необходимости.    ",2020-10-14
39812895,Java-разработчик,https://hh.ru/vacancy/39812895,HH,120000,150000,RUR,Москва,ПОМОН,"['sql', 'postgresql', 'javascript']","Обязанности:  Работа с highload; Поддержка и развитие микросервисной архитектуры; Рефакторинг существующего кода; Код-ревью.  Требования:   Опыт программирования на Java для потоковой обработки данных от 1-го года;   Глубокое понимание принципов построения систем сбора, обработки и интеграции потоковых данных (Kafka, Hadoop, Splunk);   Опыт организации многопоточной обработки данных на Apache стекe (Spark, Hbase, Hive и hdfs.);   Приветствуется опыт автоматизации с использованием Jenkins/Ansible/Terraform;   Приветствуется опыт с системами мониторинга и отображения данных (Prometheus, Grafana, Tableau, Fluentd, Graphite и т.п.).   Будет плюсом:   Опыт, знания или понимание процессов обработки данных с помощью AWS (Redshift, Lambda, Athena);   Опыт работы с инструментами AWS (Kinesis, Firehorse, Athena, Step Functions, Glue);   Опыт разработки на JavaScript, Angular/NodeJS;   Знание и умение применять системы хранения данных SQL и NoSQL (Oracle, PostgreSQL и т.п.);   Знание или опыт работы c решениями от Palantir (Gotham, Metropolis).   Условия:   Работа удалённая и график свободный(есть правда некоторые периоды времени каждый день когда Вы должны быть на связи);  Оплата почасовая. ",2020-10-14
39804609,Middle Java-разработчик,https://hh.ru/vacancy/39804609,HH,150000,,RUR,Москва,Right Line,"['spring', 'sql', 'git', 'junit']","Обязанности:  Участие в развитии интересных и амбициозных проектов в области fintech; Работа в распределенной команде, взаимодействие с внешними разработчиками, взаимодействие с техническими специалистами заказчика; Развитие существующих проектов, техническое сопровождение, рефакторинг; Написание юнит-тестов и интеграционных тестов  Требования:  Системное, логическое мышление, технический склад ума; Опыт коммерческой разработки на Java/Spring/SpringBoot от 1,5 лет; Опыт работы с СУБД и знание SQL (желательно oracle, pl\sql); Опыт разработки web-ориентированных систем и хорошее понимание HTTP; Опыт работы с системами сборки (Gradle, Maven), с фреймворками для тестирования (JUnit, Mockito, Spock, Spring-test); Опыт работы с инструментами командной разработки (Git, Jira, Confluence, Stash, Gitlab); Опыт работы с Linux (в качестве рабочих станций у нас Ubuntu)  Условия:  Трудоустройство с первого дня, все официально по ТК РФ Заработная плата - по результатам собеседования, премии ежемесячные и по результатам проектов Интересные, сложные и востребованные рынком IT-продукты Возможность профессионально вырасти и карьерно Дружный коллектив и очень лояльное руководство График 5/2 с гибким рабочим днем ",2020-10-14
39207434,Java Developer,https://hh.ru/vacancy/39207434,HH,,,,Москва,Wiley,"['git', 'junit']","Программа Wiley ReX (Research Exchange), для которой мы в данный момент расширяем команду, связана с разработкой системы цифровой обработки и хранения научных статей, поступающих от сотен тысяч авторов (в том числе нобелевских лауреатов), публикующих свои работы в журналах нашей компании.Система разрабатывается на базе Amazon Cloud Solution, с использованием всех имеющихся средств облачной архитектуры. Основным языком серверной части приложения является Java. Основным языком клиентской - JavaScript. Ключевым компонентом системы является модуль машинного обучения. В нашей команде широко используются средства автоматизированного тестирования, continuous integration & delivery, гибкие методологии разработки. Требования:Обязательно:- опыт промышленной разработки на Java от трёх лет;- опыт работы с git, maven, JIRA, Junit, Jenkins или аналогами;Желательно:- техническое образование;- знание английского языка;- понимание Linux;- знание и опыт работы с наиболее распространёнными фреймворками. Обязанности:- работать в составе Scrum команды;- совместно с другими участниками команды анализировать бизнес требования, планировать, формулировать и достигать цели в рамках итераций;- совместно с другими командами участвовать в квартальном планировании инкремента программы, достигать бизнес целей;- активное участвовать в развитии команды;- развивать и углублять связи с коллегами за рубежом;- проявлять инициативность в оптимизации и модернизации существующей экосистемы приложений компании. Условия:- оформление согласно трудовому законодательству и «белая» заработная плата;- фиксированная оплата труда, премирование по результатам работы за полугодие;- размер заработной платы обсуждается с успешными кандидатами, по результатам собеседования;- ежегодная индексация заработной платы;- корпоративная программа добровольного медицинского страхования;- корпоративные курсы английского языка;- возможность изучения других иностранных языков на льготных условиях;- обучение и сертификация по технологиям, используемым в компании;- команда профессионалов мирового уровня;- стабильность;- благоприятное офисное пространство;- участие в спортивно-оздоровительных мероприятиях (футбол, йога);- рядом с офисом стадион, бассейн, фитнес центр. Национальный парк ""Лосиный остров"" в шаговой доступности;- иногородним кандидатам компенсируем стоимость проезда до Москвы;- помогаем в быстром поиске жилья и обустройстве на новом месте;- офис располагается в Московской обл., г. Королев;- график работы: пятидневная рабочая неделя, занятость полная.",2020-10-14
39847604,Middle Java Developer,https://hh.ru/vacancy/39847604,HH,150000,,RUR,Пермь,Корона Авто,"['postgresql', 'mysql', 'css', 'docker']","Наша Компания - один из крупнейших оптовых поставщиков на рынке автозапчастей, сейчас мы разрабатываем новый крупный сервис для наших клиентов на Java EE (микросервисная архитектура), front-end на Angular.У нас нет внешних заказчиков, мы создаем продукт для наших коллег, поэтому творим в комфортной обстановке. Работа построена по Agile: двухнедельные спринты с планированием, ретро, демо и ежедневные короткие митинги.Сейчас мы ищем в нашу команду Java-разработчика. Рассматриваем кандидата как в офис, так и удаленно. Ваша задача – улучшение текущих микросервисов, дополнение их новым функционалом, а также создание новых сервисов, как итог – реализация нового, удобного в использовании продукта, ведь счастье наших коллег и клиентов – наша цель. Что мы ожидаем от будущего коллеги?  Опыт разработки на Java EE; Опыт работы Spring+Hibernate; Опыт работы с БД (PostgreSQL, MySQL);  Будет плюсом:  Maven и Gradle; Jenkins и Docker; Опыт работы в команде (в офисе или распределенной);  Мы предлагаем:  Участие в крупном проекте; Удобный график работы, возможность удаленной работы; Адекватную рыночную ЗП. ",2020-10-15
39796575,Java-разработчик,https://hh.ru/vacancy/39796575,HH,150000,180000,RUR,Москва,ПЕТЕР-СЕРВИС Спецтехнологии,"['spring', 'jdbc']","OFD.ru — оператор фискальных данных. Мы входим в международный холдинг USM, объединяющий такие активы как Mail.ru group, МегаФон, Металлоинвест. Мы помогаем предпринимателям соблюдать закон и развиваться: подключаем онлайн-кассы, участвуем в маркировке товаров, настраиваем электронный документооборот и продаем продукты на основе big data. В составе нашей команды вы сможете поработать с высоконагруженными приложениями и видеть результаты вашей работы, получая чеки при покупках. Нашими услугами пользуются 190 тысяч юридических лиц по всей России – Шоколадница, РЖД, Почта России, Утконос и многие другие. Сейчас мы ищем Java разработчика на бэкенд. Стек - Java, Spring, Oracle, jms(artemis), Redis, Tomcat, Kafka. Что предстоит делать:  Разрабатывать новый и дорабатывать существующий функционал сервисов ОФД, ЭДО, Ferma и других Проводить анализ кода и исправление выявленных ошибок с целью приведения кода в соответствие с поставленной задачей  Разрабатывать и проводить тесты для обеспечения бесперебойной работы кода   Документировать код   Участвовать в разработке алгоритмов и архитектуры программного обеспечения  Участвовать в реализации проектов big data аналитики для крупных игроков рынка  Какие знания и навыки нужны:  Опыт работы с реляционными СУБД (в основном у нас Oracle) Spring Framework (JDBC, Boot, MVC) Опыт работы с Linux: работа с текстом, поиск, регулярные выражения  Какие условия работы:  Оформление полностью официальное, уровень заработной платы от 150 тысяч рублей после вычета всех налогов (сумма обсуждаема с успешным кандидатом) Обучение: чтобы погрузить вас в тему, мы начинаем совместную работу с обучения по продуктам компании Нет бюрократии и дресс-кода, а есть рабочая атмосфера и вкусный кофе Уютный офис в современном БЦ в 5 минутах от метро Автозаводская  Начало и окончание рабочего дня гибкое, 1 день в неделю на удаленке, остальное время в офисе   ИТ работают в отдельном openspace, в тишине, у всех сотрудников удобные кресла и хорошее железо.  ",2020-10-13
39321340,Java-разработчик,https://hh.ru/vacancy/39321340,HH,120000,180000,RUR,Москва,Грамант,"['spring', 'postgresql']","Мы ищем кандидата:  Мечтающего разрабатывать сложные интернет-системы C высшим образованием, предпочтительно в области Computer Science и большим желанием повышать свой профессиональный уровень Любящего работать в команде единомышленников Знающего английский на уровне, достаточном для ведения переписки Имеющего опыт коммерческой разработки  Что вам нужно знать:  Язык программирования Java. Практически вся разработка в компании ведется на технологиях Java, поэтому основы Java нужно знать очень хорошо. Очень желательно иметь опыт работы со Spring SQL и принципы проектирования баз данных. Лучше всего, если у вас есть опыт работы с Postgresql, но, если это какая-то другая СУБД – не проблема. Принципы построения веб-приложений: понимание архитектуры, основных сетевых протоколов, вопросов безопасности, способов оптимизации производительности и масштабирования. HTML и CSS JavaScript. Знакомство с Angular будет большим плюсом. Основы работы с операционными системами семейства Unix.  Что вам потребуется делать:  Разрабатывать сложные, высоконагруженные системы на Java. Наш основной технологический стек: Linux, PostgreSql, Spring, Angular. Разумеется, вместе с основными технологиями мы используем кучу вспомогательных библиотек Исследовать новые технологии, быть в курсе всех последних новинок в области веб-разработки, а также популярных интернет сервисов. Иметь дело с системами, функционирующими в режиме 24х7. Быть экспертом в интернет-системах, участвовать в разработке бизнес и технических концепций новых проектов. Учиться всему новому, ходить на профессиональные конференции, а может быть, даже выступать на них. Общаться с заказчиками в рамках scrum митингов и демонстраций.  Что мы предлагаем своим сотрудникам:  Работу над интересными проектами, стремительный профессиональный рост. Возможность быть вовлеченным во все аспекты проекта: общение с заказчиками, формирование требований, выбор архитектурных решений, внедрений и т.п. Возможность гибкого графика, мы ориентируемся на конечный результат. Общение с настоящими профессионалами. За плечами у наших коллег десятки завершенных проектов, мы регулярно выступаем с докладами на профессиональных конференциях. Хорошую медицинскую страховку, бесплатные обеды в офисе. Достойную компенсацию.  О нас: Компания Грамант занимается разработкой интернет-проектов с 2007 года. Сферы наших проектов очень разнообразны: рекламные системы, обработка, хранение и доставка видео, системы точного земледелия, социальные сети, финансовые системы, а однажды, мы даже разрабатывали компьютерную игру. Но главное, что отличает наши проекты – это их разнообразность, ни одна система не похожа на другую и у каждой есть какая-то своя изюминка и особенность, а также наша вовлеченность, как команды, в процесс на всех этапах, начиная от превращения идеи проекта в голове заказчика в сформулированное техническим языком задание и до внедрения системы. Очень часто бывает, что мы продолжаем развивать и поддерживать созданные нами системы, поэтому все что мы делам – мы стараемся делать очень хорошо, с использованием самых современных технологий и подходов к разработке. Сейчас у нас снова очень много работы, с которой нам не справиться без вашей помощи. Мы очень тщательно подходим к выбору кандидатов и ищем не просто хорошего разработчика, но, в первую очередь, человека, с которым приятно и интересно работать и расти.",2020-10-15
39332792,Java Developer (Junior),https://hh.ru/vacancy/39332792,HH,,,,Самара,Magenta Technology,[],"Magenta Technology Мы — лидер в автоматизации банковской логистики в составе международной продуктовой компании с офисами в Самаре и Лондоне, разрабатываем сложные программные продукты от идеи до масштабирования на рынке.   Сейчас наши решения установлены в банках ВТБ, Сбербанк, Открытие, Ренессанс Кредит, Почта банк, продукты ""Echo"" и ""Maxoptra"" работают у клиентов из Великобритании, Европы, США, России, Южной Америки и ОАЭ. В компании работает около 200 человек.   Мы ищем начинающего Java-разработчика в Самарский офис (не удаленка).   Для данной вакансии необязательно наличие опыта работы, но обязательны следующие требования:  иметь опыт разработки приложений на java (это могут быть не только коммерческие продукты, но и ваши небольшие личные проекты, которые вы разрабатывали для души); это фултайм позиция, то есть нужно работать полный рабочий день; законченное образование/ последний курс; мы ожидаем что кандидат имеет отличные теоретические знания в Java, SQL. Большим плюсом будет знание Java EE, React; необходимо владеть английским на уровне чтения технической литературы и выше; нужно быть готовым инвестировать свободное время в свое развитие как java разработчика;    Мы предлагаем:  работу в профессиональной, международной команде Java разработчиков; индивидуальный план развития для сотрудника;  оформление трудовых отношений по Трудовому кодексу РФ, полный социальный пакет (включая ДМС или оплату фитнеса, занятия английским языком в офисе компании);   оплачиваемые отпуск и больничный;   достойную, белую заработную плату и высокие квартальные премии;   ежегодное performance review и пересмотр зарплаты по результатам работы;   благоприятные условия работы и очень дружный коллектив;   сертификация за счет компании;   удобные рабочие места (современные рабочие станции, наличие двух мониторов, одним словом — всё необходимое оборудование для эффективной работы);   работу в стабильной международной компании;  комфортный большой офис, удобное расположение. У нас есть всё необходимое для отдыха: удобная кухня, переговорки, кофемашины, теннисный стол, дартс, гамак для йоги, велопарковка, душевые. Комплексная доставка обедов в офис по желанию. ",2020-10-13
36014447,Java developer,https://hh.ru/vacancy/36014447,HH,140000,,RUR,Санкт-Петербург,Loyalty Labs,"['spring', 'hibernate']","Мы предлагаем:  возможность принять участие в уникальном инновационном проекте – заправка автомобилей с помощью мобильных приложений, не выходя из салона авто работу в команде профессионалов, с опытом более 10 лет, реализовавшей более 10-ти проектов федерального масштаба работу удаленно или в офисе Газпромнефть, в центре Санкт-Петербурга, рядом с метро Чернышевская. Наше рабочее пространство – это оборудованная по последнему слову Agile хижина, где работать одно удовольствие бесплатные занятия боксом, йогой, кроссфитом и проч. работу по методологии Agile при тесном взаимодействии с каждым членом команды, Бизнесом и смежными командами непрерывное развитие профессиональных навыков и личных компетенций. Компания оплачивает сертификацию сотрудников по профильным направлениям высокую белую зарплату, постановка личных целей на каждые 6 месяцев с возможностью повышать заработную плату при достижении целей ДМС (после 6-ти месяцев работы)  В нашей компании нет посторонних не проектных людей. Любые вопросы вы сможете решить с владельцем компании, который будет плечом к плечу работать с вами на одном проекте и, кстати, вас собеседовать :)   Кого мы ищем: Java разработчика с опытом работы от 2-х лет: Java, Spring, Hibernate, Tomcat, PostgreSQL Огромным плюсом будет: - опыт выполнения функций DevOps (Jenkins, Artifactory, X-ray и т.д.) - опыт работы в среде RedHat OpenShift / RedHat MiddleWare - опыт работы с Apache ActiveMQ - опыт работы с LifeRay   ЗП 140000 рублей фикс  Доход обсуждаемый в зависимости от опыта и компетенций  ",2020-10-13
39833541,Разработчик на Java,https://hh.ru/vacancy/39833541,HH,120000,190000,RUR,Зеленоград,"ISBC, Company","['spring', 'git', 'docker']","Группа компаний ISBC – ведущий российский провайдер NFC-технологий, систем безопасного доступа и смарт-карт ищет Java разработчика в свое Telecom направление. Будем рады принять в команду как Senior, так и Middle/Regular разработчиков, желающих прогрессировать в требуемых технологиях.  Основная специализация Telecom проектов: внедрение технологий IoT, M2M, SMS, HLR и NFC в инфраструктурные проекты по автоматизации производства и бизнеса. Разрабатываемая нами мультисервисная платформа QUICKTELâ успешно внедрена и работает более 10 лет в различных отраслях. Наша команда – это профессионалы своего дела, создающие новые Телеком и IoT продукты. Для нас важно, чтобы в нашей компании вы могли применить и развить свои знания и навыки. Если вы энергичный, целеустремленный профессионал и предпочитаете динамичное развитие своих компетенций, то нам обязательно нужно познакомиться. Обязанности:  Разработка бэкенда облачной платформы IoT устройств Разработка гео-распределенных высоконагруженных систем  Требования:  Хорошее знание Java Понимание основ клиент-серверной архитектуры Понимание основ реляционных БД, знание SQL Опыт работы с Spring и Spring Boot Опыт работы с NoSQL БД желателен Опыт работы с Git, Jira Дополнительные требования: Опыт работы с NoSQL БД Работа с OSGI Опыт промышленного использования Docker/Kubernetes Условия: Работа в г. Зеленограде Полное соблюдение ТК РФ Гибкий график работы Возможность удаленной работы ДМС, компенсация стоимости проезда до офиса Корпоративное обучение ",2020-10-15
39571970,Java-разработчик,https://hh.ru/vacancy/39571970,HH,180000,,RUR,Москва,Процессинговая Компания Пэйтерра,"['git', 'mysql', 'junit', 'docker']","Решаемые задачи:   расширение функционала платежной платформы;   анализ, оценка и выполнение задач по разработке;   Поддержка реализованного функционала (решение инцидентов, консультации пользователей по тонкостям реализации); Необходимые компетенции:     Опыт промышленной разработки на Java (коллекции, структуры данных, базовые библиотеки, многопоточность);   знание принципов работы web-приложений;   опыт написания юнит тестов (JUnit, TestNG, Mocikto, …);   Умение пользоваться инструментами git/Jira/Confluence;   опыт интеграции приложений с внешними системами;   Опыт написания unit-тестов;   Знание SQL: Postgres/MySQL, проектирование БД, написание запросов, оптимизация;   Знание git, docker;   Владение английским языком - как плюс.   Опыт коммерческой разработки от 1 года.     Условия:     Гибкий рабочий график: 9-18, 10-19, 11-20. пн-пт, частичная работа удаленно;   Конкурентный уровень заработной платы, итоговая сумма определяется с успешным кандидатом индивидуально   Квартальные премии по результатам работы   Комфортный офис 10 мин от м.Павелецкая;   Отличный коллектив и руководство   Прекрасные возможности для роста и развития  ",2020-10-13
39847605,Middle Java Developer,https://hh.ru/vacancy/39847605,HH,150000,,RUR,Тюмень,Корона Авто,"['postgresql', 'mysql', 'css', 'docker']","Наша Компания - один из крупнейших оптовых поставщиков на рынке автозапчастей, сейчас мы разрабатываем новый крупный сервис для наших клиентов на Java EE (микросервисная архитектура), front-end на Angular.У нас нет внешних заказчиков, мы создаем продукт для наших коллег, поэтому творим в комфортной обстановке. Работа построена по Agile: двухнедельные спринты с планированием, ретро, демо и ежедневные короткие митинги.Сейчас мы ищем в нашу команду Java-разработчика. Рассматриваем кандидата как в офис, так и удаленно. Ваша задача – улучшение текущих микросервисов, дополнение их новым функционалом, а также создание новых сервисов, как итог – реализация нового, удобного в использовании продукта, ведь счастье наших коллег и клиентов – наша цель. Что мы ожидаем от будущего коллеги?  Опыт разработки на Java EE; Опыт работы Spring+Hibernate; Опыт работы с БД (PostgreSQL, MySQL);  Будет плюсом:  Maven и Gradle; Jenkins и Docker; Опыт работы в команде (в офисе или распределенной);  Мы предлагаем:  Участие в крупном проекте; Удобный график работы, возможность удаленной работы; Адекватную рыночную ЗП. ",2020-10-15
39815135,Regular / senior java developer (CV in ENG),https://hh.ru/vacancy/39815135,HH,2000,4000,EUR,Польша,Sagiton Sp.zoo,"['spring', 'sql', 'hibernate']","REGULAR / SENIOR JAVA DEVELOPER ... if you want to change the world by coding. Are you the one that we are looking for? In Sagiton we are looking for both programmers by education, as well as hobbyists. Your passion and commitment is something that matters most to us. So if you want to change the world by coding, you need a change, you are looking for a perfect place to work and professional development and you want to be part of the Sagiton team as a Senior Java Developer - we invite you to apply! Our company deals with the implementation of dedicated IT solutions with different levels of complexity, starting from simple systems, such as a product comparison engine, to complex solutions such as a distributed e-customs support system for the Ministry of Finance, or a system for analysis and distribution of data collected from Volvo fleets. Today, we specialize in the use of marketing technologies in such areas as MarTech (Marketing Technologies), Cloud, Security, Data Privacy and Lean Startup. Skills that we will certainly appreciate:  experience in programming in Java (SE, EE), experience working in Linux, good knowledge of Web Services / REST, JSON, XML, very good knowledge of Spring, Hibernate, experience in working with SQL (MS SQL Server),  In addition, it would be great if you're familiar with:  NoSQL databases. Angular JS lub React, Bootstrap, SASS/LESS, WebGL, Hadoop, Bamboo.  What will you deal with? By joining the team you will be able to do what you love - of course, do the programming - working e.g. on projects in the field of cybersecurity, internet marketing and even for the construction industry. What's for you?  startup atmosphere and stability of the organization, nice and Work-and-Employee-Friendly office in Wroclaw, where we work full-time, necessary work tools, working among people who are guided by honesty, have a rich worldview and love spending time together with others, bonuses and benefits (e.g. coffee, tea, sweets, fruit, corporate events, healthcare, sports cards, etc.), flexible working hours, by working with us, you will get many opportunities to demonstrate your skills and involvement in implementing projects for global Clients.  Convince us that we are looking for a person like you and then we will definitely contact you!",2020-10-14
39847593,Middle Java Developer,https://hh.ru/vacancy/39847593,HH,150000,,RUR,Липецк,Корона Авто,"['postgresql', 'mysql', 'css', 'docker']","Наша Компания - один из крупнейших оптовых поставщиков на рынке автозапчастей, сейчас мы разрабатываем новый крупный сервис для наших клиентов на Java EE (микросервисная архитектура), front-end на Angular.У нас нет внешних заказчиков, мы создаем продукт для наших коллег, поэтому творим в комфортной обстановке. Работа построена по Agile: двухнедельные спринты с планированием, ретро, демо и ежедневные короткие митинги.Сейчас мы ищем в нашу команду Java-разработчика. Рассматриваем кандидата как в офис, так и удаленно. Ваша задача – улучшение текущих микросервисов, дополнение их новым функционалом, а также создание новых сервисов, как итог – реализация нового, удобного в использовании продукта, ведь счастье наших коллег и клиентов – наша цель. Что мы ожидаем от будущего коллеги?  Опыт разработки на Java EE; Опыт работы Spring+Hibernate; Опыт работы с БД (PostgreSQL, MySQL);  Будет плюсом:  Maven и Gradle; Jenkins и Docker; Опыт работы в команде (в офисе или распределенной);  Мы предлагаем:  Участие в крупном проекте; Удобный график работы, возможность удаленной работы; Адекватную рыночную ЗП. ",2020-10-15
39847594,Middle Java Developer,https://hh.ru/vacancy/39847594,HH,150000,,RUR,Пенза,Корона Авто,"['postgresql', 'mysql', 'css', 'docker']","Наша Компания - один из крупнейших оптовых поставщиков на рынке автозапчастей, сейчас мы разрабатываем новый крупный сервис для наших клиентов на Java EE (микросервисная архитектура), front-end на Angular.У нас нет внешних заказчиков, мы создаем продукт для наших коллег, поэтому творим в комфортной обстановке. Работа построена по Agile: двухнедельные спринты с планированием, ретро, демо и ежедневные короткие митинги.Сейчас мы ищем в нашу команду Java-разработчика. Рассматриваем кандидата как в офис, так и удаленно. Ваша задача – улучшение текущих микросервисов, дополнение их новым функционалом, а также создание новых сервисов, как итог – реализация нового, удобного в использовании продукта, ведь счастье наших коллег и клиентов – наша цель. Что мы ожидаем от будущего коллеги?  Опыт разработки на Java EE; Опыт работы Spring+Hibernate; Опыт работы с БД (PostgreSQL, MySQL);  Будет плюсом:  Maven и Gradle; Jenkins и Docker; Опыт работы в команде (в офисе или распределенной);  Мы предлагаем:  Участие в крупном проекте; Удобный график работы, возможность удаленной работы; Адекватную рыночную ЗП. ",2020-10-15
